Transaction_ID,Timestamp,From_Account,To_Account,Amount,Currency,Transaction_Type,Is_Laundering,Payment_Format,From_Bank,To_Bank,Account_Age_Days,Is_First_Transaction
TX_00004484,2024-08-23T01:43:00,ACC_000274,ACC_000284,2865.12,GBP,CASH_IN,0,Cash,BANK_026,BANK_020,3625,0
TX_00004485,2024-06-25T20:12:00,ACC_000174,ACC_000438,2029.95,JPY,PAYMENT,0,Check,BANK_039,BANK_028,1005,0
TX_00004486,2024-10-14T14:05:00,ACC_000488,ACC_000197,4737.82,GBP,DEBIT,0,Wire,BANK_033,BANK_022,3627,0
TX_00004487,2024-08-02T18:15:00,ACC_000445,ACC_000112,4433.2,CHF,DEBIT,0,Wire,BANK_012,BANK_005,1037,0
TX_00004488,2024-02-28T10:00:00,ACC_000431,ACC_000096,9940.36,GBP,PAYMENT,0,Wire,BANK_028,BANK_002,3414,0
TX_00004489,2024-09-18T15:17:00,ACC_000469,ACC_000281,7380.49,USD,PAYMENT,0,ACH,BANK_030,BANK_023,1918,0
TX_00004490,2024-07-09T17:57:00,ACC_000134,ACC_000396,3275.47,EUR,PAYMENT,0,Check,BANK_012,BANK_032,215,0
TX_00004491,2024-11-05T01:27:00,ACC_000217,ACC_000023,6419.3,EUR,CASH_OUT,0,ACH,BANK_014,BANK_016,2058,0
TX_00004492,2024-08-25T20:23:00,ACC_000273,ACC_000294,3765.46,USD,CASH_IN,0,ACH,BANK_026,BANK_045,2163,0
TX_00004493,2024-06-15T03:28:00,ACC_000413,ACC_000268,15725.71,CHF,TRANSFER,0,Cash,BANK_042,BANK_006,3544,0
TX_00004494,2024-11-24T02:10:00,ACC_000485,ACC_000331,2812.6,EUR,DEBIT,0,Cash,BANK_037,BANK_021,3649,0
TX_00004495,2024-02-25T10:55:00,ACC_000399,ACC_000185,1134.47,GBP,PAYMENT,0,Wire,BANK_033,BANK_029,1848,0
TX_00004496,2024-05-17T20:11:00,ACC_000298,ACC_000144,10124.16,USD,TRANSFER,0,Cash,BANK_004,BANK_002,1280,0
TX_00004497,2024-12-10T21:56:00,ACC_000300,ACC_000480,2657.0,JPY,CASH_IN,0,Check,BANK_001,BANK_028,1167,0
TX_00004498,2024-07-25T00:57:00,ACC_000048,ACC_000069,245.94,EUR,DEBIT,0,Cash,BANK_041,BANK_034,2327,0
TX_00004499,2024-07-06T21:34:00,ACC_000217,ACC_000081,2918.84,USD,CASH_IN,0,Check,BANK_013,BANK_040,890,0
TX_00004500,2024-12-20T15:36:00,ACC_000116,ACC_000419,16972.83,EUR,PAYMENT,0,Wire,BANK_011,BANK_021,3525,0
TX_00004501,2024-02-06T14:30:00,ACC_000046,ACC_000071,5361.58,JPY,DEBIT,0,Wire,BANK_028,BANK_017,3487,0
TX_00004502,2024-10-07T20:45:00,ACC_000382,ACC_000153,2630.84,USD,CASH_IN,0,Cash,BANK_050,BANK_040,1016,0
TX_00004503,2024-06-07T15:29:00,ACC_000042,ACC_000223,2361.61,JPY,TRANSFER,0,ACH,BANK_046,BANK_011,3497,0
TX_00004504,2024-11-27T17:43:00,ACC_000034,ACC_000113,9353.09,JPY,DEBIT,1,Cash,BANK_028,BANK_034,898,0
TX_00004505,2024-03-21T17:12:00,ACC_000403,ACC_000171,10085.01,USD,PAYMENT,0,Cash,BANK_027,BANK_007,1524,0
TX_00004506,2024-10-14T04:40:00,ACC_000030,ACC_000419,310.5,EUR,DEBIT,0,ACH,BANK_029,BANK_040,2530,0
TX_00004507,2024-01-21T21:20:00,ACC_000355,ACC_000445,2993.58,CHF,CASH_IN,0,Cash,BANK_047,BANK_034,1183,0
TX_00004508,2024-12-22T14:34:00,ACC_000132,ACC_000185,1465.55,EUR,PAYMENT,0,Cash,BANK_031,BANK_026,1635,0
TX_00004509,2024-12-27T09:04:00,ACC_000485,ACC_000380,230.01,USD,CASH_OUT,0,Crypto,BANK_001,BANK_026,2352,0
TX_00004510,2024-11-10T01:37:00,ACC_000273,ACC_000464,4308.36,EUR,CASH_OUT,0,Wire,BANK_012,BANK_025,3201,0
TX_00004511,2024-07-18T14:16:00,ACC_000308,ACC_000243,6745.63,CHF,DEBIT,0,Check,BANK_050,BANK_048,1337,0
TX_00004512,2024-07-22T08:58:00,ACC_000282,ACC_000079,656.95,USD,PAYMENT,0,Check,BANK_006,BANK_034,2929,0
TX_00004513,2024-12-14T03:56:00,ACC_000083,ACC_000306,3039.0,CHF,TRANSFER,0,ACH,BANK_021,BANK_009,1582,0
TX_00004514,2024-05-10T05:05:00,ACC_000300,ACC_000003,11906.06,GBP,TRANSFER,0,ACH,BANK_014,BANK_010,3213,0
TX_00004515,2024-10-23T14:57:00,ACC_000354,ACC_000171,5661.38,EUR,PAYMENT,0,Crypto,BANK_019,BANK_032,1755,0
TX_00004516,2024-12-28T03:42:00,ACC_000460,ACC_000429,14260.19,JPY,CASH_OUT,0,Cash,BANK_012,BANK_021,287,0
TX_00004517,2024-11-19T06:14:00,ACC_000101,ACC_000002,12292.73,JPY,CASH_OUT,0,Cash,BANK_039,BANK_017,75,0
TX_00004518,2024-06-14T18:39:00,ACC_000185,ACC_000289,785.03,CHF,CASH_OUT,0,ACH,BANK_040,BANK_016,1136,0
TX_00004519,2024-01-20T09:59:00,ACC_000494,ACC_000045,7052.93,GBP,TRANSFER,0,Check,BANK_036,BANK_047,323,0
TX_00004520,2024-05-08T13:39:00,ACC_000265,ACC_000222,1127.94,JPY,DEBIT,0,ACH,BANK_024,BANK_033,2589,0
TX_00004521,2024-02-20T10:39:00,ACC_000296,ACC_000195,959.99,USD,TRANSFER,0,Cash,BANK_047,BANK_025,2926,0
TX_00004522,2024-05-16T02:09:00,ACC_000040,ACC_000239,3932.57,JPY,PAYMENT,0,Check,BANK_025,BANK_034,1973,0
TX_00004523,2024-07-28T11:38:00,ACC_000068,ACC_000001,447.33,CHF,TRANSFER,0,Wire,BANK_025,BANK_008,2526,0
TX_00004524,2024-07-08T05:47:00,ACC_000062,ACC_000121,211.05,GBP,PAYMENT,0,ACH,BANK_024,BANK_029,3014,0
TX_00004525,2024-12-01T00:09:00,ACC_000157,ACC_000154,16997.42,CHF,PAYMENT,0,Wire,BANK_022,BANK_045,2030,0
TX_00004526,2024-09-15T20:01:00,ACC_000136,ACC_000056,1114.59,USD,DEBIT,0,Cash,BANK_044,BANK_007,2723,0
TX_00004527,2024-09-28T19:46:00,ACC_000337,ACC_000039,852.2,EUR,DEBIT,0,ACH,BANK_029,BANK_033,2944,1
TX_00004528,2024-07-27T16:05:00,ACC_000072,ACC_000455,10093.39,EUR,DEBIT,0,Cash,BANK_008,BANK_019,186,0
TX_00004529,2024-12-22T02:09:00,ACC_000340,ACC_000415,882.3,EUR,DEBIT,0,ACH,BANK_005,BANK_008,1999,0
TX_00004530,2024-06-10T10:54:00,ACC_000086,ACC_000178,10150.67,JPY,CASH_OUT,0,Check,BANK_022,BANK_007,2582,0
TX_00004531,2024-05-25T08:56:00,ACC_000271,ACC_000131,5440.49,EUR,CASH_OUT,0,Wire,BANK_004,BANK_034,2107,0
TX_00004532,2024-07-18T17:20:00,ACC_000202,ACC_000069,7689.82,EUR,CASH_IN,0,Crypto,BANK_024,BANK_033,106,0
TX_00004533,2024-08-18T19:32:00,ACC_000201,ACC_000127,793.81,CHF,DEBIT,0,Crypto,BANK_033,BANK_005,1618,1
TX_00004534,2024-01-28T13:17:00,ACC_000066,ACC_000222,2301.87,USD,CASH_IN,0,Crypto,BANK_038,BANK_043,1329,0
TX_00004535,2024-09-20T11:27:00,ACC_000227,ACC_000061,476.57,CHF,TRANSFER,0,Cash,BANK_002,BANK_036,47,1
TX_00004536,2024-01-01T23:09:00,ACC_000374,ACC_000445,3876.18,CHF,CASH_OUT,0,Wire,BANK_010,BANK_042,2860,0
TX_00004537,2024-06-28T13:35:00,ACC_000271,ACC_000062,890.2,GBP,DEBIT,0,Crypto,BANK_019,BANK_033,1890,1
TX_00004538,2024-07-22T07:43:00,ACC_000467,ACC_000065,3793.15,GBP,CASH_OUT,0,Cash,BANK_014,BANK_047,163,0
TX_00004539,2024-08-04T09:45:00,ACC_000246,ACC_000398,5366.63,USD,CASH_OUT,0,Crypto,BANK_041,BANK_025,609,0
TX_00004540,2024-01-17T18:52:00,ACC_000405,ACC_000309,6156.03,EUR,DEBIT,0,Cash,BANK_008,BANK_002,2001,0
TX_00004541,2024-01-20T19:35:00,ACC_000343,ACC_000499,8435.23,JPY,CASH_OUT,0,Crypto,BANK_035,BANK_050,240,0
TX_00004542,2024-11-13T13:31:00,ACC_000167,ACC_000199,7114.53,JPY,TRANSFER,0,Crypto,BANK_003,BANK_033,315,0
TX_00004543,2024-02-09T10:05:00,ACC_000290,ACC_000136,1059.63,EUR,CASH_OUT,0,Crypto,BANK_050,BANK_038,2649,0
TX_00004544,2024-02-01T08:54:00,ACC_000054,ACC_000213,14714.93,USD,TRANSFER,0,ACH,BANK_007,BANK_026,1373,0
TX_00004545,2024-01-10T12:32:00,ACC_000373,ACC_000038,6313.72,EUR,TRANSFER,0,Crypto,BANK_019,BANK_017,2336,0
TX_00004546,2024-06-11T02:03:00,ACC_000321,ACC_000134,7574.31,USD,DEBIT,0,Check,BANK_049,BANK_046,364,1
TX_00004547,2024-01-22T12:42:00,ACC_000424,ACC_000396,602.28,JPY,TRANSFER,0,Check,BANK_015,BANK_016,2295,0
TX_00004548,2024-08-21T19:06:00,ACC_000382,ACC_000274,9.4,CHF,TRANSFER,0,Wire,BANK_036,BANK_047,3295,1
TX_00004549,2024-04-30T10:27:00,ACC_000262,ACC_000249,3265.18,CHF,CASH_OUT,0,Wire,BANK_015,BANK_017,893,0
TX_00004550,2024-11-23T19:11:00,ACC_000435,ACC_000280,1102.71,USD,PAYMENT,0,Cash,BANK_029,BANK_038,2124,0
TX_00004551,2024-10-23T13:36:00,ACC_000145,ACC_000170,17085.77,USD,CASH_IN,0,Crypto,BANK_043,BANK_012,525,0
TX_00004552,2024-11-17T17:30:00,ACC_000251,ACC_000237,426.31,GBP,TRANSFER,0,ACH,BANK_007,BANK_047,1140,0
TX_00004553,2024-10-06T12:11:00,ACC_000309,ACC_000083,663.66,JPY,CASH_OUT,0,Wire,BANK_003,BANK_048,2233,0
TX_00004554,2024-10-16T20:15:00,ACC_000292,ACC_000420,4593.14,JPY,PAYMENT,0,Cash,BANK_026,BANK_004,2265,0
TX_00004555,2024-06-15T06:14:00,ACC_000442,ACC_000423,3924.15,GBP,PAYMENT,0,ACH,BANK_046,BANK_006,2406,0
TX_00004556,2024-01-25T16:39:00,ACC_000343,ACC_000210,1111.93,EUR,PAYMENT,0,Check,BANK_006,BANK_013,789,1
TX_00004557,2024-10-02T16:37:00,ACC_000338,ACC_000239,9732.35,USD,CASH_OUT,1,Cash,BANK_034,BANK_050,2768,0
TX_00004558,2024-06-06T18:16:00,ACC_000036,ACC_000372,811.76,EUR,DEBIT,0,ACH,BANK_038,BANK_007,2287,0
TX_00004559,2024-01-31T09:12:00,ACC_000101,ACC_000174,5028.79,CHF,CASH_OUT,0,Check,BANK_014,BANK_047,877,0
TX_00004560,2024-02-21T19:47:00,ACC_000305,ACC_000498,3045.17,USD,CASH_OUT,0,Wire,BANK_003,BANK_012,2942,0
TX_00004561,2024-10-05T14:24:00,ACC_000152,ACC_000280,5989.18,EUR,TRANSFER,0,Check,BANK_017,BANK_033,787,0
TX_00004562,2024-07-02T07:23:00,ACC_000475,ACC_000426,104.79,CHF,DEBIT,0,Wire,BANK_027,BANK_009,371,0
TX_00004563,2024-07-30T18:28:00,ACC_000143,ACC_000258,586.04,USD,CASH_OUT,0,Check,BANK_032,BANK_030,1384,0
TX_00004564,2024-02-24T06:10:00,ACC_000022,ACC_000239,13347.07,CHF,PAYMENT,0,Cash,BANK_039,BANK_050,3450,0
TX_00004565,2024-12-18T03:35:00,ACC_000197,ACC_000039,6436.4,CHF,DEBIT,0,Crypto,BANK_005,BANK_032,1669,0
TX_00004566,2024-06-19T23:53:00,ACC_000242,ACC_000110,752.85,GBP,DEBIT,0,Wire,BANK_014,BANK_023,3060,0
TX_00004567,2024-09-17T22:55:00,ACC_000497,ACC_000399,11074.47,USD,DEBIT,0,Wire,BANK_025,BANK_008,1973,0
TX_00004568,2024-12-19T21:03:00,ACC_000452,ACC_000494,34622.96,CHF,PAYMENT,0,Check,BANK_023,BANK_004,2601,0
TX_00004569,2024-01-02T02:14:00,ACC_000460,ACC_000242,1589.9,GBP,CASH_IN,0,Cash,BANK_030,BANK_034,2207,0
TX_00004570,2024-12-11T00:44:00,ACC_000418,ACC_000448,4646.15,CHF,TRANSFER,0,Check,BANK_009,BANK_008,351,0
TX_00004571,2024-10-31T05:22:00,ACC_000398,ACC_000494,2490.63,EUR,CASH_OUT,0,Check,BANK_042,BANK_035,1533,0
TX_00004572,2024-10-23T05:29:00,ACC_000184,ACC_000419,10197.54,JPY,TRANSFER,0,ACH,BANK_043,BANK_036,2005,0
TX_00004573,2024-10-14T23:42:00,ACC_000158,ACC_000466,366.23,JPY,CASH_IN,0,ACH,BANK_028,BANK_034,3160,0
TX_00004574,2024-04-19T13:10:00,ACC_000126,ACC_000174,1502.26,USD,PAYMENT,0,Wire,BANK_035,BANK_045,749,0
TX_00004575,2024-06-13T06:39:00,ACC_000035,ACC_000329,2755.01,EUR,TRANSFER,0,Crypto,BANK_006,BANK_033,155,0
TX_00004576,2024-08-08T01:37:00,ACC_000066,ACC_000196,1705.23,CHF,CASH_OUT,0,Cash,BANK_037,BANK_046,1600,0
TX_00004577,2024-03-23T01:02:00,ACC_000396,ACC_000124,16375.09,EUR,CASH_IN,0,ACH,BANK_026,BANK_039,1030,0
TX_00004578,2024-11-07T17:43:00,ACC_000309,ACC_000157,2232.05,USD,DEBIT,0,Crypto,BANK_002,BANK_011,2672,0
TX_00004579,2024-03-07T19:29:00,ACC_000186,ACC_000272,3176.49,GBP,TRANSFER,0,Crypto,BANK_001,BANK_050,1033,0
TX_00004580,2024-12-26T04:34:00,ACC_000195,ACC_000454,4615.68,JPY,PAYMENT,0,Crypto,BANK_011,BANK_018,1212,0
TX_00004581,2024-01-27T02:53:00,ACC_000366,ACC_000315,699171.22,USD,DEBIT,1,Check,BANK_037,BANK_001,1949,0
TX_00004582,2024-12-26T21:57:00,ACC_000074,ACC_000280,1165.3,USD,CASH_OUT,0,Cash,BANK_044,BANK_006,1755,0
TX_00004583,2024-11-01T00:24:00,ACC_000494,ACC_000393,4266.06,CHF,TRANSFER,0,Wire,BANK_002,BANK_001,3052,0
TX_00004584,2024-05-02T13:31:00,ACC_000170,ACC_000493,7461.51,CHF,DEBIT,0,Wire,BANK_014,BANK_024,2064,0
TX_00004585,2024-03-28T04:24:00,ACC_000397,ACC_000033,1315.78,USD,DEBIT,0,Crypto,BANK_034,BANK_021,1409,0
TX_00004586,2024-12-16T07:20:00,ACC_000294,ACC_000091,4145.6,EUR,DEBIT,0,Cash,BANK_003,BANK_030,2372,0
TX_00004587,2024-06-11T17:39:00,ACC_000297,ACC_000445,11449.82,CHF,CASH_IN,0,Wire,BANK_018,BANK_022,799,0
TX_00004588,2024-12-30T18:56:00,ACC_000192,ACC_000238,1427.11,JPY,CASH_IN,0,ACH,BANK_004,BANK_026,46,0
TX_00004589,2024-12-17T01:24:00,ACC_000103,ACC_000081,6379.38,CHF,CASH_OUT,0,Wire,BANK_021,BANK_032,2314,0
TX_00004590,2024-10-24T19:38:00,ACC_000192,ACC_000264,9395.96,CHF,PAYMENT,0,Crypto,BANK_026,BANK_035,1386,0
TX_00004591,2024-06-16T11:03:00,ACC_000094,ACC_000477,3483.55,GBP,PAYMENT,0,Crypto,BANK_002,BANK_027,980,0
TX_00004592,2024-03-18T17:04:00,ACC_000390,ACC_000110,11655.42,USD,CASH_OUT,0,Cash,BANK_037,BANK_032,177,1
TX_00004593,2024-12-28T04:28:00,ACC_000229,ACC_000355,99904.91,GBP,CASH_IN,1,Check,BANK_014,BANK_031,2207,0
TX_00004594,2024-02-24T18:51:00,ACC_000100,ACC_000407,7702.4,GBP,DEBIT,0,Cash,BANK_010,BANK_019,1528,0
TX_00004595,2024-06-09T10:39:00,ACC_000477,ACC_000343,1591.78,USD,CASH_IN,0,Cash,BANK_019,BANK_032,3195,1
TX_00004596,2024-09-19T15:41:00,ACC_000161,ACC_000433,878.79,EUR,TRANSFER,0,Wire,BANK_002,BANK_014,2750,0
TX_00004597,2024-02-23T16:27:00,ACC_000163,ACC_000303,953.63,EUR,PAYMENT,0,Check,BANK_025,BANK_018,1138,0
TX_00004598,2024-05-24T21:07:00,ACC_000074,ACC_000245,6422.68,GBP,PAYMENT,0,Wire,BANK_038,BANK_032,2275,0
TX_00004599,2024-04-02T21:21:00,ACC_000288,ACC_000270,1714.3,CHF,TRANSFER,0,ACH,BANK_026,BANK_002,369,0
TX_00004600,2024-01-15T15:58:00,ACC_000255,ACC_000312,1387.43,JPY,CASH_IN,0,Check,BANK_048,BANK_042,1611,0
TX_00004601,2024-01-27T08:03:00,ACC_000085,ACC_000072,10878.38,CHF,CASH_IN,0,Crypto,BANK_040,BANK_030,3085,0
TX_00004602,2024-08-07T22:34:00,ACC_000008,ACC_000065,1758.22,GBP,CASH_OUT,0,Wire,BANK_006,BANK_018,3144,0
TX_00004603,2024-09-28T06:33:00,ACC_000396,ACC_000154,2468.95,USD,PAYMENT,0,Cash,BANK_018,BANK_046,3091,0
TX_00004604,2024-04-06T00:07:00,ACC_000176,ACC_000439,8292.52,USD,CASH_IN,0,Check,BANK_047,BANK_020,292,0
TX_00004605,2024-05-12T14:55:00,ACC_000275,ACC_000331,2368.74,JPY,TRANSFER,0,Crypto,BANK_020,BANK_020,3579,0
TX_00004606,2024-07-04T01:20:00,ACC_000144,ACC_000044,2855.03,GBP,TRANSFER,0,Cash,BANK_027,BANK_016,2692,0
TX_00004607,2024-02-11T15:46:00,ACC_000129,ACC_000455,11487.23,USD,PAYMENT,0,Cash,BANK_036,BANK_021,2846,0
TX_00004608,2024-03-06T00:42:00,ACC_000313,ACC_000217,3681.28,JPY,DEBIT,0,Crypto,BANK_014,BANK_047,3521,0
TX_00004609,2024-01-05T22:28:00,ACC_000174,ACC_000020,3070.94,GBP,PAYMENT,0,ACH,BANK_033,BANK_021,3328,0
TX_00004610,2024-04-27T03:35:00,ACC_000217,ACC_000329,5307.21,EUR,TRANSFER,0,Crypto,BANK_031,BANK_015,1275,0
TX_00004611,2024-09-25T17:39:00,ACC_000100,ACC_000107,3117.72,GBP,PAYMENT,0,Crypto,BANK_028,BANK_016,1437,0
TX_00004612,2024-01-02T08:21:00,ACC_000186,ACC_000380,4739.07,EUR,DEBIT,0,Crypto,BANK_013,BANK_048,459,0
TX_00004613,2024-04-26T05:24:00,ACC_000431,ACC_000188,882107.34,JPY,TRANSFER,1,ACH,BANK_006,BANK_033,1229,0
TX_00004614,2024-12-07T19:18:00,ACC_000295,ACC_000212,246.6,EUR,CASH_OUT,0,Cash,BANK_008,BANK_028,2227,0
TX_00004615,2024-04-19T16:27:00,ACC_000147,ACC_000284,10877.25,USD,CASH_IN,0,Check,BANK_034,BANK_018,1271,0
TX_00004616,2024-05-17T10:07:00,ACC_000127,ACC_000272,121.32,EUR,DEBIT,0,Wire,BANK_003,BANK_021,1981,0
TX_00004617,2024-01-13T04:20:00,ACC_000085,ACC_000223,2420.21,JPY,PAYMENT,0,Wire,BANK_005,BANK_015,1702,0
TX_00004618,2024-11-21T03:23:00,ACC_000211,ACC_000496,686.2,JPY,TRANSFER,0,Wire,BANK_016,BANK_020,3225,0
TX_00004619,2024-06-15T21:05:00,ACC_000043,ACC_000482,6572.75,GBP,TRANSFER,0,Cash,BANK_030,BANK_050,2948,0
TX_00004620,2024-05-15T15:12:00,ACC_000113,ACC_000385,2874.97,EUR,CASH_OUT,0,Check,BANK_003,BANK_025,87,0
TX_00004621,2024-04-16T00:15:00,ACC_000490,ACC_000094,5613.49,USD,CASH_OUT,0,ACH,BANK_016,BANK_004,3541,0
TX_00004622,2024-10-20T17:32:00,ACC_000466,ACC_000432,1159.57,GBP,TRANSFER,0,Cash,BANK_029,BANK_031,2118,0
TX_00004623,2024-05-21T09:37:00,ACC_000466,ACC_000431,4112.1,GBP,CASH_OUT,0,Cash,BANK_009,BANK_033,3150,0
TX_00004624,2024-09-18T09:30:00,ACC_000174,ACC_000492,1432.67,GBP,CASH_IN,0,ACH,BANK_023,BANK_011,3019,0
TX_00004625,2024-06-22T11:55:00,ACC_000292,ACC_000446,3230.43,GBP,DEBIT,0,Check,BANK_041,BANK_001,843,0
TX_00004626,2024-05-25T16:34:00,ACC_000409,ACC_000310,7297.18,USD,CASH_OUT,0,ACH,BANK_020,BANK_003,500,0
TX_00004627,2024-05-11T23:15:00,ACC_000415,ACC_000060,6125.63,CHF,CASH_IN,0,Cash,BANK_004,BANK_019,3034,1
TX_00004628,2024-01-30T13:01:00,ACC_000054,ACC_000384,4177.5,EUR,PAYMENT,0,ACH,BANK_030,BANK_045,1162,1
TX_00004629,2024-01-21T16:59:00,ACC_000144,ACC_000139,2106.22,CHF,PAYMENT,0,Crypto,BANK_025,BANK_031,1872,0
TX_00004630,2024-12-11T01:32:00,ACC_000203,ACC_000373,7432.39,CHF,CASH_IN,0,Cash,BANK_031,BANK_008,3296,0
TX_00004631,2024-09-14T09:47:00,ACC_000131,ACC_000092,1564.17,EUR,CASH_IN,0,Wire,BANK_020,BANK_019,3280,0
TX_00004632,2024-02-26T05:26:00,ACC_000162,ACC_000090,5173.4,GBP,PAYMENT,0,Cash,BANK_021,BANK_045,229,0
TX_00004633,2024-07-06T13:03:00,ACC_000350,ACC_000038,14843.15,JPY,DEBIT,0,ACH,BANK_005,BANK_014,2622,0
TX_00004634,2024-07-18T13:25:00,ACC_000349,ACC_000384,8769.86,EUR,PAYMENT,0,Crypto,BANK_020,BANK_036,641,0
TX_00004635,2024-06-17T01:47:00,ACC_000107,ACC_000094,5676.52,EUR,DEBIT,0,Crypto,BANK_008,BANK_038,3506,0
TX_00004636,2024-11-21T12:36:00,ACC_000471,ACC_000210,3673.45,CHF,DEBIT,0,Wire,BANK_023,BANK_013,1712,0
TX_00004637,2024-01-25T08:59:00,ACC_000431,ACC_000110,1950.34,JPY,CASH_OUT,0,Wire,BANK_037,BANK_050,1128,0
TX_00004638,2024-04-23T21:30:00,ACC_000116,ACC_000261,3787.31,JPY,CASH_IN,0,Cash,BANK_017,BANK_021,2357,0
TX_00004639,2024-10-01T02:24:00,ACC_000093,ACC_000221,24.94,USD,CASH_OUT,0,Wire,BANK_038,BANK_007,3319,0
TX_00004640,2024-05-16T22:56:00,ACC_000112,ACC_000362,482.8,USD,DEBIT,0,Crypto,BANK_023,BANK_004,1410,0
TX_00004641,2024-08-07T23:29:00,ACC_000014,ACC_000077,4693.13,USD,DEBIT,0,Crypto,BANK_019,BANK_039,3352,0
TX_00004642,2024-07-11T04:49:00,ACC_000365,ACC_000140,764.31,EUR,CASH_OUT,0,ACH,BANK_035,BANK_019,320,0
TX_00004643,2024-07-04T15:14:00,ACC_000211,ACC_000114,3053.43,USD,CASH_OUT,0,Crypto,BANK_001,BANK_031,2516,0
TX_00004644,2024-11-10T03:26:00,ACC_000332,ACC_000060,3532.51,EUR,DEBIT,0,ACH,BANK_034,BANK_010,505,0
TX_00004645,2024-01-12T13:32:00,ACC_000011,ACC_000048,2686.84,EUR,PAYMENT,0,ACH,BANK_002,BANK_038,2032,0
TX_00004646,2024-06-09T18:57:00,ACC_000308,ACC_000400,8585.68,EUR,CASH_IN,0,ACH,BANK_033,BANK_016,1238,0
TX_00004647,2024-06-30T07:44:00,ACC_000422,ACC_000082,7801.92,CHF,PAYMENT,0,ACH,BANK_033,BANK_009,2848,0
TX_00004648,2024-12-29T02:09:00,ACC_000485,ACC_000402,895.02,CHF,CASH_IN,0,Wire,BANK_034,BANK_013,1187,0
TX_00004649,2024-10-08T21:27:00,ACC_000042,ACC_000215,954.18,EUR,CASH_OUT,0,ACH,BANK_045,BANK_009,2890,0
TX_00004650,2024-03-20T17:44:00,ACC_000308,ACC_000229,3890.4,JPY,TRANSFER,0,Cash,BANK_050,BANK_020,1402,0
TX_00004651,2024-04-10T07:25:00,ACC_000358,ACC_000102,9264.9,GBP,CASH_OUT,1,Check,BANK_010,BANK_034,3015,0
TX_00004652,2024-10-21T01:44:00,ACC_000464,ACC_000435,11436.71,USD,TRANSFER,0,Cash,BANK_041,BANK_010,2099,0
TX_00004653,2024-08-16T23:27:00,ACC_000405,ACC_000496,7743.24,EUR,DEBIT,0,Crypto,BANK_022,BANK_012,2780,0
TX_00004654,2024-04-01T05:15:00,ACC_000264,ACC_000236,2823.8,GBP,CASH_OUT,0,Wire,BANK_043,BANK_048,2590,0
TX_00004655,2024-03-30T06:50:00,ACC_000276,ACC_000380,1737.87,JPY,CASH_OUT,0,Crypto,BANK_031,BANK_003,1322,1
TX_00004656,2024-08-29T12:02:00,ACC_000157,ACC_000394,6334.94,EUR,CASH_IN,0,ACH,BANK_046,BANK_017,2509,0
TX_00004657,2024-08-05T18:46:00,ACC_000102,ACC_000298,6244.19,USD,CASH_OUT,0,Check,BANK_022,BANK_043,1810,0
TX_00004658,2024-08-12T07:18:00,ACC_000450,ACC_000451,5043.51,JPY,PAYMENT,0,Wire,BANK_003,BANK_005,969,0
TX_00004659,2024-09-11T12:49:00,ACC_000020,ACC_000016,1537.33,GBP,DEBIT,0,Wire,BANK_013,BANK_032,2504,0
TX_00004660,2024-09-03T01:49:00,ACC_000334,ACC_000006,2006.02,GBP,DEBIT,0,Crypto,BANK_030,BANK_025,2611,0
TX_00004661,2024-01-18T07:19:00,ACC_000123,ACC_000414,1487.08,USD,TRANSFER,0,Cash,BANK_003,BANK_024,3637,0
TX_00004662,2024-01-11T15:58:00,ACC_000230,ACC_000366,1645.06,CHF,DEBIT,0,Crypto,BANK_017,BANK_025,553,0
TX_00004663,2024-03-02T11:25:00,ACC_000366,ACC_000457,1556.32,GBP,TRANSFER,0,Check,BANK_050,BANK_014,131,0
TX_00004664,2024-11-23T06:56:00,ACC_000014,ACC_000221,3435.15,GBP,CASH_OUT,0,Check,BANK_007,BANK_035,2341,0
TX_00004665,2024-09-30T11:09:00,ACC_000449,ACC_000328,2554.89,EUR,CASH_OUT,0,Check,BANK_037,BANK_002,2035,0
TX_00004666,2024-05-23T11:21:00,ACC_000075,ACC_000427,2151.55,GBP,DEBIT,0,Check,BANK_006,BANK_038,1773,0
TX_00004667,2024-12-19T04:26:00,ACC_000297,ACC_000120,1553.18,GBP,CASH_OUT,0,Wire,BANK_005,BANK_016,1031,0
TX_00004668,2024-05-23T22:01:00,ACC_000242,ACC_000396,10149.0,CHF,CASH_OUT,0,ACH,BANK_022,BANK_023,574,0
TX_00004669,2024-05-27T17:23:00,ACC_000122,ACC_000098,2657.14,GBP,TRANSFER,0,Wire,BANK_017,BANK_035,1717,0
TX_00004670,2024-11-13T11:58:00,ACC_000108,ACC_000447,1800.37,USD,CASH_IN,0,Check,BANK_031,BANK_032,1708,0
TX_00004671,2024-09-03T11:36:00,ACC_000325,ACC_000358,180.71,USD,CASH_IN,0,Wire,BANK_042,BANK_017,3522,0
TX_00004672,2024-02-27T05:01:00,ACC_000441,ACC_000042,7237.23,USD,PAYMENT,0,Check,BANK_016,BANK_036,1143,0
TX_00004673,2024-10-06T17:34:00,ACC_000109,ACC_000440,3659.77,GBP,CASH_OUT,0,Cash,BANK_046,BANK_034,1222,0
TX_00004674,2024-12-20T02:00:00,ACC_000216,ACC_000234,1848.61,EUR,CASH_IN,0,Crypto,BANK_043,BANK_042,1746,0
TX_00004675,2024-01-13T09:24:00,ACC_000191,ACC_000326,3887.04,EUR,TRANSFER,0,Cash,BANK_026,BANK_040,2055,0
